Name,Gender,Initials
RISVAN,0,RISV
RITTHIK,0,RITT
RIVESH,0,RIVE
RIYON,0,RIYO
RIZLAN,0,RIZL
RIZVATH,0,RIZV
RIZWAN,0,RIZW
ROABESH,0,ROAB
ROASHAN,0,ROAS
ROBAN,0,ROBA
ROBESH,0,ROBE
ROCKYBUL,0,ROCK
ROGAN,0,ROGA
ROGESH,0,ROGE
ROGHETH,0,ROGH
ROGITH,0,ROGI
ROHUNAN,0,ROHU
ROITH,0,ROIT
ROJAN,0,ROJA
ROJEN,0,ROJE
ROJITHIAN,0,ROJI
ROKIT,0,ROKI
RONEISH,0,RONE
ROOGITHAN,0,ROOG
ROOHI,0,ROOH
ROOJITHAN,0,ROOJ
ROOKITH,0,ROOK
ROSMAN,0,ROSM
ROUSHAN,0,ROUS
ROUTHIRAN,0,ROUT
ROWGITHAN,0,ROWG
ROWIN,0,ROWI
ROWJITHEN,0,ROWJ
ROWNAK,0,ROWN
ROWSHANRAJ,0,ROWS
ROWTHIRAN,0,ROWT
ROY,0,ROY
RUBEESH,0,RUBE
RUBHAKAN,0,RUBH
RUDER,0,RUDE
RUDTHRADSAN,0,RUDT
RUEBAN,0,RUEB
RUGANESWARAN,0,RUGA
RUGESWARAN,0,RUGE
RUGITH,0,RUGI
RUHEEL,0,RUHE
RUJAANTH,0,RUJA
RUJITH,0,RUJI
RUKAESH,0,RUKA
RUKSHAGAN,0,RUKS
RUMESH,0,RUME
RUNMAY,0,RUNM
RUPNATH,0,RUPN
RUSAN,0,RUSA
RUTCHYAN,0,RUTC
RUTRAN,0,RUTR
RUVAN,0,RUVA
RUVEEN,0,RUVE
RUVIKSHAN,0,RUVI
RUYAS,0,RUYA
RUZAN,0,RUZA
RYANESH,0,RYAN
RYCHIKUMAR,0,RYCH
RYLAN,0,RYLA
SAACHAR,0,SAAC
SAADAR,0,SAAD
SAAGAR,0,SAAG
SAAHAN,0,SAAH
SAAJ,0,SAAJ
SAAKAAR,0,SAAK
SAALAN,0,SAAL
SAAM,0,SAAM
SAM,0,SAM
SAANAL,0,SAAN
SAARAN,0,SAAR
SAATATYA,0,SAAT
SAAVAN,0,SAAV
SAAYAHAN,0,SAAY
SABAL,0,SABA
SABHRANT,0,SABH
SABYASACHI,0,SABY
SACCHIDANANDA,0,SACC
SACHANDRA,0,SACH
SADABINDU,0,SADA
SADEEPAN,0,SADE
SADGATA,0,SADG
SADHA,0,SADH
SADISH,0,SADI
SADRU,0,SADR
SADUR,0,SADU
SADVIK,0,SADV
SAFAL,0,SAFA
SAFFAR,0,SAFF
SAGAN,0,SAGA
SAHAABTHAN,0,SAHA
SAHDEV,0,SAHD
SAHEN,0,SAHE
SAHIB,0,SAHI
SAHJANAND,0,SAHJ
SAHLAD,0,SAHL
