Name,Gender,Initials
ALICE,0,ALIC
ALIF,0,ALIF
ALIN,0,ALIN
ALIPTA,0,ALIP
ALLAH,0,ALLA
ALMAN,0,ALMA
ALMIR,0,ALMI
ALOK,0,ALOK
ALOLUPAN,0,ALOL
ALOP,0,ALOP
ALPESH,0,ALPE
ALPHA,0,ALPH
ALPIT,0,ALPI
ALSTON,0,ALST
ALTAF,0,ALTA
ALTON,0,ALTO
ALVIN,0,ALVI
AMAAN,0,AMAA
AMAD,0,AMAD
AMAIN,0,AMAI
AMAL,0,AMAL
AMAM,0,AMAM
AMAN,0,AMAN
AMAPRAMAADHY,0,AMAP
AMAR,0,AMAR
AMAV,0,AMAV
AMAY,0,AMAY
AMBADI,0,AMBA
AMBER,0,AMBE
AMBHOJ,0,AMBH
AMBIKANATH,0,AMBI
AMBROSE,0,AMBR
AMBUD,0,AMBU
AMEER,0,AMEE
AMER,0,AMER
AMET,0,AMET
AMEY,0,AMEY
AMID,0,AMID
AMIL,0,AMIL
AMIN,0,AMIN
AMIR,0,AMIR
AMISH,0,AMIS
AMIT,0,AMIT
AMIY,0,AMIY
AMJAD,0,AMJA
AMLAN,0,AMLA
AMOD,0,AMOD
AMOGH,0,AMOG
AMOL,0,AMOL
AMOORTA,0,AMOO
AMOS,0,AMOS
AMPULLI,0,AMPU
AMRIK,0,AMRI
AMRUT,0,AMRU
AMSAN,0,AMSA
AMSHU,0,AMSH
AMUDA,0,AMUD
AMUK,0,AMUK
AMUL,0,AMUL
AMUTHAN,0,AMUT
AMZAD,0,AMZA
AN,0,AN
ANAAD,0,ANAA
ANADH,0,ANAD
ANAGH,0,ANAG
ANAHATH,0,ANAH
ANAK,0,ANAK
ANAL,0,ANAL
ANAM,0,ANAM
ANAN,0,ANAN
ANASH,0,ANAS
ANATHIKAN,0,ANAT
ANAV,0,ANAV
ANAYE,0,ANAY
ANBAENTHI,0,ANBA
ANBU,0,ANBU
ANCHIT,0,ANCH
ANDEEP,0,ANDE
ANDREW,0,ANDR
ANEEK,0,ANEE
ANEK,0,ANEK
ANESH,0,ANES
ANGAD,0,ANGA
ANGIRAS,0,ANGI
ANGLEEN,0,ANGL
ANGUS,0,ANGU
ANHAR,0,ANHA
ANIDEV,0,ANID
ANIESH,0,ANIE
ANIIJ,0,ANII
ANIK,0,ANIK
ANIL,0,ANIL
ANIMAN,0,ANIM
ANINDITH,0,ANIN
ANIQ,0,ANIQ
ANIRBAN,0,ANIR
ANIS,0,ANIS
ANIT,0,ANIT
ANIV,0,ANIV
ANJESH,0,ANJE
