Name,Gender,Initials
MAAVALAN,0,MAAV
MABEESHAN,0,MABE
MABISHAN,0,MABI
MACHANTHAN,0,MACH
MADCHAYAN,0,MADC
MAEGHAN,0,MAEG
MAEHAN,0,MAEH
MAENAN,0,MAEN
MAHDEV,0,MAHD
MAHUDAN,0,MAHU
MAIEVEEN,0,MAIE
MAILESH,0,MAIL
MAIVANNAN,0,MAIV
MAIYALAGAN,0,MAIY
MAJURAN,0,MAJU
MAKEEPAN,0,MAKE
MAKI,0,MAKI
MAMALLAN,0,MAMA
MAMIK,0,MAMI
MAMMATTA,0,MAMM
MANZOOR,0,MANZ
MARC,0,MARC
MARNIGAN,0,MARN
MARVAN,0,MARV
MARWAN,0,MARW
MASILAMANI,0,MASI
MAVEE,0,MAVE
MAVIN,0,MAVI
MAYTHITHAN,0,MAYT
MEAGAN,0,MEAG
MEDI,0,MEDI
MEDUN,0,MEDU
MEEHAN,0,MEEH
MEENALASHAN,0,MEEN
MEGESHWARAN,0,MEGE
MEHGAN,0,MEHG
MEKAANTHAN,0,MEKA
MEKUNEESH,0,MEKU
MELOSHAN,0,MELO
MENEAKANTH,0,MENE
MENISHKUMRAN,0,MENI
MENPORULINIYAN,0,MENP
MENUJAN,0,MENU
MERESH,0,MERE
MEROSHAN,0,MERO
MEVENDHRA,0,MEVE
MEVISHEN,0,MEVI
MEY,0,MEY
MEYANATHAN,0,MEYA
MIDUENSH,0,MIDU
MIKAANTHAN,0,MIKA
MIKESH,0,MIKE
MIKSHAYAN,0,MIKS
MILLAR,0,MILL
MILTAN,0,MILT
MIMITHRAN,0,MIMI
MINHAL,0,MINH
MINNALAN,0,MINN
MINOSHAN,0,MINO
MIRDHUN,0,MIRD
MIRESH,0,MIRE
MIRIKH,0,MIRI
MIRNAL,0,MIRN
MIRTHANAN,0,MIRT
MIRUDHUL,0,MIRU
MIVIN,0,MIVI
MOAKSHAPRIYAN,0,MOAK
MOATHULAN,0,MOAT
MOGESAN,0,MOGE
MOGHAN,0,MOGH
MOGILALAGAN,0,MOGI
MOHEETH,0,MOHE
MOIDUL,0,MOID
MOJIT,0,MOJI
MOKESH,0,MOKE
MOKITH,0,MOKI
MONESH,0,MONE
MOOLAN,0,MOOL
MOOSHIGAN,0,MOOS
MOOVENDAN,0,MOOV
MOSES,0,MOSE
MOSHAYAN,0,MOSH
MOSIGAN,0,MOSI
MOTHISH,0,MOTH
MOUVIAN,0,MOUV
MOVIND,0,MOVI
MOWNESH,0,MOWN
MOWSHIK,0,MOWS
MOXIT,0,MOXI
MRUNAMAY,0,MRUN
MUDHALVAN,0,MUDH
MUGANRAJ,0,MUGA
MUGHEELAN,0,MUGH
MUGIILAN,0,MUGI
MUGRAN,0,MUGR
MUHALYAN,0,MUHA
MUHESH,0,MUHE
MUHSEEN,0,MUHS
MUHUNDA,0,MUHU
MUKDHA,0,MUKD
