Name,Gender,Initials
ITHVIGAN,0,ITHV
IYAMAANAN,0,IYAM
IYAPPAN,0,IYAP
IYURESH,0,IYUR
IZAAN,0,IZAA
IZHANGSAYAN,0,IZHA
IZIJA,0,IZIJ
JAAGRATH,0,JAAG
JAAHNAV,0,JAAH
JAAPAK,0,JAAP
JAATHAVEDHAS,0,JAAT
JACK,0,JACK
JACOB,0,JACO
JADABENDRA,0,JADA
JADHAV,0,JADH
JAFAR,0,JAFA
JAG,0,JAG
JAGACHANDRA,0,JAGA
JAGPATI,0,JAGP
JAGBIR,0,JAGB
JAGDEEP,0,JAGD
JAGESH,0,JAGE
JAGGER,0,JAGG
JAGJEET,0,JAGJ
JAGLAL,0,JAGL
JAGMEET,0,JAGM
JAGRAV,0,JAGR
JAGSANA,0,JAGS
JAGVIR,0,JAGV
JAHAN,0,JAHA
JAHI,0,JAHI
JAHNAV,0,JAHN
JAI,0,JAI
JAIAN,0,JAIA
JAICHAND,0,JAIC
JAIDAYAL,0,JAID
JAIGANESH,0,JAIG
JAIKAPEESH,0,JAIK
JAILESH,0,JAIL
JAIMIL,0,JAIM
JAIN,0,JAIN
JAIPAL,0,JAIP
JAIRAJ,0,JAIR
JAISAL,0,JAIS
JAITHRA,0,JAIT
JAIVAL,0,JAIV
JAIWANT,0,JAIW
JAKARIOUS,0,JAKA
JAKSH,0,JAKS
JAL,0,JAL
JALAD,0,JALA
JALBHUSHAN,0,JALB
JALDEEP,0,JALD
JALENDRA,0,JALE
JALIL,0,JALI
JALP,0,JALP
JAM,0,JAM
JAMAL,0,JAMA
JAMBAVATPREETI,0,JAMB
JAMES,0,JAME
JAMNA,0,JAMN
JAMSHED,0,JAMS
JAMUNA,0,JAMU
JANA,0,JANA
JANEESH,0,JANE
JANIS,0,JANI
JANKESH,0,JANK
JANMESH,0,JANM
JANUJ,0,JANU
JANVIJAY,0,JANV
JANYUH,0,JANY
JAP,0,JAP
JAPA,0,JAPA
JAPENDRA,0,JAPE
JARAASANDHA,0,JARA
JAS,0,JAS
JASAL,0,JASA
JASBEER,0,JASB
JASVEER,0,JASV
JASEVARAJ,0,JASE
JASH,0,JASH
JASJIT,0,JASJ
JASKARAN,0,JASK
JASMINE,0,JASM
JASPAL,0,JASP
JASRAJ,0,JASR
JASTIN,0,JAST
JASWANT,0,JASW
JATAAYU,0,JATA
JATHIN,0,JATH
JATIN,0,JATI
JATYA,0,JATY
JAVAD,0,JAVA
JAVED,0,JAVE
JAVIN,0,JAVI
JAWAHAR,0,JAWA
JAY,0,JAY
JAYACHAND,0,JAYA
JAYCHAND,0,JAYC
JAYDEB,0,JAYD
