Name,Gender,Initials
HRIKIN,0,HRIK
HRIMAN,0,HRIM
HRISHAB,0,HRIS
RISHABH,0,RISH
HRITHIK,0,HRIT
HRIYAAN,0,HRIY
HRUDAY,0,HRUD
HRUSHIKESH,0,HRUS
HRUTESH,0,HRUT
HRYDAY,0,HRYD
HUDA,0,HUDA
HUMAYU,0,HUMA
HUMSAN,0,HUMS
HUNAR,0,HUNA
HURDITYA,0,HURD
HUSSAIN,0,HUSS
HUTHESH,0,HUTH
HAAKESH,0,HAAK
HAASHNI,0,HAAS
HABEESHAN,0,HABE
HAEMANTH,0,HAEM
HAENUGEN,0,HAEN
HAEZAN,0,HAEZ
HAGASAVARAN,0,HAGA
HAGRAMA,0,HAGR
HAISHAN,0,HAIS
HAJANAN,0,HAJA
HAJINTHAN,0,HAJI
HAMALRAJ,0,HAMA
HAMDEV,0,HAMD
HAMSAKARAN,0,HAMS
HARULALAGAN,0,HARU
HARWIN,0,HARW
HARZADAN,0,HARZ
HASEEM,0,HASE
HASVANTH,0,HASV
HATHEEPAN,0,HATH
HAVEEN,0,HAVE
HAYEE,0,HAYE
HAYMANTH,0,HAYM
HAYYAN,0,HAYY
HEAMAANTH,0,HEAM
HEASIKAN,0,HEAS
HEEMAKAR,0,HEEM
HEENUSHAN,0,HEEN
HEESAN,0,HEES
HEMS,0,HEMS
HENSITH,0,HENS
HENULAXAN,0,HENU
HEROSHAN,0,HERO
HERUSHAN,0,HERU
HESANTH,0,HESA
HESHAN,0,HESH
HETSYA,0,HETS
HETVEEK,0,HETV
HIDESH,0,HIDE
HINTHUJAN,0,HINT
HIRI,0,HIRI
HIROSHAN,0,HIRO
HIRTHICKSHAN,0,HIRT
HIRUBAN,0,HIRU
HISVIKAN,0,HISV
HIVARSH,0,HIVA
HIYASHAN,0,HIYA
HOJAN,0,HOJA
HOMEN,0,HOME
HOSSEIN,0,HOSS
HRIVAAN,0,HRIV
HRTHIVIK,0,HRTH
HURSHUN,0,HURS
HUSHANTHAN,0,HUSH
HUVENDRA,0,HUVE
IAITHEEKAN,0,IAIT
IBHAN,0,IBHA
IBHYA,0,IBHY
IBRAHIM,0,IBRA
ICHAA,0,ICHA
IDASPATI,0,IDAS
IDDHAM,0,IDDH
IDHANT,0,IDHA
IDUM,0,IDUM
IHAM,0,IHAM
IHIT,0,IHIT
IHSAAN,0,IHSA
IJAY,0,IJAY
IKRUT,0,IKRU
IKSHAN,0,IKSH
ILAAMUTHAN,0,ILAA
ILAIYARAJA,0,ILAI
ILAKIYEN,0,ILAK
ILAMMURUGU,0,ILAM
ILANCHELIYAN,0,ILAN
ILAPATAYE,0,ILAP
ILASHPASTI,0,ILAS
ILAVALAGAN,0,ILAV
ILAYARAJA,0,ILAY
ILESH,0,ILES
ILISA,0,ILIS
ILLADCHIYAN,0,ILLA
ILUSH,0,ILUS
