Name,Gender,Initials
IMON,0,IMON
INAKANTA,0,INAK
INAYAVAN,0,INAY
INBAKAVIGNAN,0,INBA
INDARESH,0,INDA
INDEEVAR,0,INDE
INDRA,0,INDR
INDIVAR,0,INDI
INDUBHUSHAN,0,INDU
INESH,0,INES
INGANAM,0,INGA
INGINI,0,INGI
INIAVELAN,0,INIA
INIYAN,0,INIY
INKIT,0,INKI
INNILAN,0,INNI
INNPACHELVAN,0,INNP
INODAY,0,INOD
IPIL,0,IPIL
IPSIT,0,IPSI
IQBAL,0,IQBA
IRAAIVAN,0,IRAA
IRAIKUMARAN,0,IRAI
IRAJ,0,IRAJ
IRANA,0,IRAN
IRATHAN,0,IRAT
IRAVAJ,0,IRAV
IRENPREET,0,IREN
IRESH,0,IRES
IRI,0,IRI
IRIN,0,IRIN
IRISH,0,IRIS
IRUDAYARASAN,0,IRUD
IRYA,0,IRYA
ISAIAH,0,ISAI
ISAYAALAN,0,ISAY
ISH,0,ISH
ISHAAN,0,ISHA
ISHI,0,ISHI
ISHTAR,0,ISHT
ISHUK,0,ISHU
ISHWA,0,ISHW
ISLET,0,ISLE
ISLUNIN,0,ISLU
ISSAIMARAN,0,ISSA
ISYUTHA,0,ISYU
ITAN,0,ITAN
ITHAYAN,0,ITHA
ITI,0,ITI
ITISH,0,ITIS
IVAAN,0,IVAA
IVAN,0,IVAN
IYALVAANAN,0,IYAL
IYAN,0,IYAN
IYENGAR,0,IYEN
IYNKARAN,0,IYNK
IYYAPPAN,0,IYYA
IAIKEYAN,0,IAIK
IAINGARAN,0,IAIN
IAMAYAVARMAN,0,IAMA
ICENAVAN,0,ICEN
IESWARAN,0,IESW
IGNESH,0,IGNE
IHALAALAN,0,IHAL
IKALVAANAN,0,IKAL
IKANSH,0,IKAN
ILIYA,0,ILIY
ILMITHAN,0,ILMI
IMAIYAANAN,0,IMAI
IMALAYAN,0,IMAL
IMARSAYAN,0,IMAR
IMAYAN,0,IMAY
IMMAYAN,0,IMMA
IMPAL,0,IMPA
INAIYA,0,INAI
INBHA,0,INBH
INDHUBALAN,0,INDH
INGHITHAN,0,INGH
ININYAAN,0,ININ
INKARAN,0,INKA
INNAIYILI,0,INNA
INOJAN,0,INOJ
INOSHAN,0,INOS
INPAM,0,INPA
INTHIRAN,0,INTH
IRAGAVAN,0,IRAG
IRAHUNAN,0,IRAH
IRASHAN,0,IRAS
IRFAN,0,IRFA
IROJAN,0,IROJ
IROSHAN,0,IROS
IRRAI,0,IRRA
IRULAPPAN,0,IRUL
IRUMBORAI,0,IRUM
IRUSHNAN,0,IRUS
ISANTH,0,ISAN
ISHRIHAN,0,ISHR
ISWARAN,0,ISWA
ITHIGASH,0,ITHI
ITHUSHAN,0,ITHU
