Name,Gender,Initials
JAHEN,0,JAHE
JAIBRAGASH,0,JAIB
JAIHARESH,0,JAIH
JAJAYBABU,0,JAJA
JAKESH,0,JAKE
JAMIKAN,0,JAMI
JANNON,0,JANN
JANO,0,JANO
JANSATH,0,JANS
JANTHUSHAN,0,JANT
JAPTESH,0,JAPT
JARISH,0,JARI
JARMISHAN,0,JARM
JARNAV,0,JARN
JARSHAKAN,0,JARS
JARTHANAN,0,JART
JARUSH,0,JARU
JASIJAN,0,JASI
JASO,0,JASO
JASUTHAN,0,JASU
JAURUSH,0,JAUR
JAYJAY,0,JAYJ
JAYLEN,0,JAYL
JAYOTHARAN,0,JAYO
JAYTHISH,0,JAYT
JAZEERAN,0,JAZE
JEASWANTH,0,JEAS
JEATHEESH,0,JEAT
JEBABALAN,0,JEBA
JEEIVESHAAN,0,JEEI
JEENUSHAN,0,JEEN
JEESHAN,0,JEES
JEGEN,0,JEGE
JEGGANN,0,JEGG
JEHAN,0,JEHA
JEHEN,0,JEHE
JEISITH,0,JEIS
JELAN,0,JELA
JEMESH,0,JEME
JEMINEESWAR,0,JEMI
JENEETH,0,JENE
JENNATHAN,0,JENN
JENORSHAN,0,JENO
JENSEN,0,JENS
JENUBAN,0,JENU
JERAM,0,JERA
JERISH,0,JERI
JEROSAN,0,JERO
JERRISH,0,JERR
JERSAN,0,JERS
JERUSAN,0,JERU
JESAN,0,JESA
JESINTH,0,JESI
JETEESH,0,JETE
JETHAKARAN,0,JETH
JEVIK,0,JEVI
JEY,0,JEY
JEYDEV,0,JEYD
JEYEESH,0,JEYE
JEYGAN,0,JEYG
JEYISH,0,JEYI
JEYKAN,0,JEYK
JEYMESH,0,JEYM
JEYPRANAV,0,JEYP
JEYRAJ,0,JEYR
JEYSANTH,0,JEYS
JHABAR,0,JHAB
JHARESHWAR,0,JHAR
JIENUTHAN,0,JIEN
JIJID,0,JIJI
JILAKSHAN,0,JILA
JIMESH,0,JIME
JINOSAN,0,JINO
JINSHITH,0,JINS
JINTHEEPAN,0,JINT
JIROSHAN,0,JIRO
JISNANTH,0,JISN
JISUTHAN,0,JISU
JISWANTH,0,JISW
JIT,0,JIT
JOE,0,JOE
JOHANNES,0,JOHA
JOKESH,0,JOKE
JOKITH,0,JOKI
JONARAAJA,0,JONA
JONES,0,JONE
JONNY,0,JONN
JONOTHAN,0,JONO
JOODA,0,JOOD
JOOHITH,0,JOOH
JORASIOUS,0,JORA
JOSEPH,0,JOSE
JOTISH,0,JOTI
JOVILS,0,JOVI
JOYAB,0,JOYA
JUDE,0,JUDE
JUNISHVAN,0,JUNI
JUSTIN,0,JUST
JUSWIN,0,JUSW
JUVIN,0,JUVI
