Name,Gender,Initials
CHEDI,0,CHED
CHELAN,0,CHEL
CHEMMAL,0,CHEM
CHENNA,0,CHEN
CHERALAN,0,CHER
CHESTER,0,CHES
CHETAK,0,CHET
CHEVATKODIYON,0,CHEV
CHEZHIYAN,0,CHEZ
CHHAAYANK,0,CHHA
CHIDAAKAASH,0,CHID
CHIKIT,0,CHIK
CHIMAN,0,CHIM
CHINAR,0,CHIN
CHIRADEEP,0,CHIR
CHITAYU,0,CHIT
CHOLAIYAN,0,CHOL
CHOREI,0,CHOR
CHOSUI,0,CHOS
CHOTU,0,CHOT
CHOZEN,0,CHOZ
CHRISTIAN,0,CHRI
CHUDAMANI,0,CHUD
CHUGAI,0,CHUG
CHULBUL,0,CHUL
CHUMAN,0,CHUM
CHUNKEY,0,CHUN
CHYAVAN,0,CHYA
CUSANTH,0,CUSA
CY,0,CY
CYRUS,0,CYRU
CAARTHIGEN,0,CAAR
CABIL,0,CABI
CAJANTHAN,0,CAJA
CAJENTHAN,0,CAJE
CAKARPALA,0,CAKA
CAKRASMAVARA,0,CAKR
CANANDA,0,CANA
CANDAVIRA,0,CAND
CANOOBAN,0,CANO
CAPILAN,0,CAPI
CARISHANAN,0,CARI
CARSHAN,0,CARS
CAVIN,0,CAVI
CAYANTHAN,0,CAYA
CAYENTHAN,0,CAYE
CHAGEEDAN,0,CHAG
CHAJAN,0,CHAJ
CHAVRIK,0,CHAV
CHEGALVARAYAN,0,CHEG
CHEYANDHAN,0,CHEY
CHIVAN,0,CHIV
CHOCKALINGAM,0,CHOC
CHOKKAN,0,CHOK
CHOMILAN,0,CHOM
CICIL,0,CICI
CIMAN,0,CIMA
CINMAYAN,0,CINM
CINTHAN,0,CINT
CITHRANJAN,0,CITH
CIVIYAN,0,CIVI
CLAIRE,0,CLAI
COLIN,0,COLI
COSHEL,0,COSH
COSIKAN,0,COSI
COUSHITH,0,COUS
COWSHAGAN,0,COWS
CRISH,0,CRIS
CUSHANTHAN,0,CUSH
CYNAN,0,CYNA
DAAKSHI,0,DAAK
DAAMAN,0,DAAM
DAANISH,0,DAAN
DAARSHIK,0,DAAR
DAASHARATHI,0,DAAS
DAAV,0,DAAV
DABEET,0,DABE
DAESHIM,0,DAES
DAEVEN,0,DAEV
DAGENDRA,0,DAGE
DAHAK,0,DAHA
DAIBAI,0,DAIB
DAIDEN,0,DAID
DAIJI,0,DAIJ
DAIKAKU,0,DAIK
DAININ,0,DAIN
DAIPAYAN,0,DAIP
DAISHIN,0,DAIS
DAITHYAKULANTAKA,0,DAIT
DAIVANSH,0,DAIV
DAIWIK,0,DAIW
DAIYANATH,0,DAIY
DAKSH,0,DAKS
DAL,0,DAL
DALAJIT,0,DALA
DALBHYA,0,DALB
DALER,0,DALE
DALIP,0,DALI
DALJEET,0,DALJ
DALPATI,0,DALP
