Name,Gender,Initials
DHIVA,0,DHIV
DHIYAN,0,DHIY
DHOOMRAVARNA,0,DHOO
DHORE,0,DHOR
DHRIDH,0,DHRI
DHRONESHWAR,0,DHRO
DHRUBA,0,DHRU
DHUHA,0,DHUH
DHULA,0,DHUL
DHUMINI,0,DHUM
DHURV,0,DHUR
DHUVAARAHAN,0,DHUV
DHVANIL,0,DHVA
DHVEN,0,DHVE
DHWANIL,0,DHWA
DHWNIT,0,DHWN
DHYAAN,0,DHYA
DHYEY,0,DHYE
DHYUTIDHARA,0,DHYU
DIAN,0,DIAN
DIBAS,0,DIBA
DIBENDU,0,DIBE
DIBYANSH,0,DIBY
DIGAMBAR,0,DIGA
DIGESH,0,DIGE
DIGVASTRA,0,DIGV
DIKSHAN,0,DIKS
DILAWAR,0,DILA
DILBAAG,0,DILB
DILEEP,0,DILE
DILIP,0,DILI
DILKASH,0,DILK
DILRAAJ,0,DILR
DILVEEN,0,DILV
DINENDRA,0,DINE
DINKAR,0,DINK
DINPAL,0,DINP
DINRAJ,0,DINR
DIPJYOTI,0,DIPJ
DIPRA,0,DIPR
DIRASH,0,DIRA
DISHAAN,0,DISH
DIV,0,DIV
DIVAAKAR,0,DIVA
DIVELISH,0,DIVE
DIVIJ,0,DIVI
DIVJOT,0,DIVJ
DIVNESH,0,DIVN
DIVOJ,0,DIVO
DIVY,0,DIVY
DIWAKAR,0,DIWA
DIWESH,0,DIWE
DIYAN,0,DIYA
DNYANDEEP,0,DNYA
DOJIN,0,DOJI
DOKAI,0,DOKA
DOLON,0,DOLO
DOOSHANATRISHIROHANTRE,0,DOOS
DORA,0,DORA
DORU,0,DORU
DORYU,0,DORY
DOUSIK,0,DOUS
DOYU,0,DOYU
DRAVID,0,DRAV
DRAY,0,DRAY
DRESHAL,0,DRES
DRIDHAHASTHA,0,DRID
DRISH,0,DRIS
DRON,0,DRON
DRUPAD,0,DRUP
DRUV,0,DRUV
DUGANT,0,DUGA
DULAL,0,DULA
DUMINI,0,DUMI
DURAADHARA,0,DURA
DURDHARSHA,0,DURD
DURG,0,DURG
DURIJESH,0,DURI
DURJA,0,DURJ
DURMADA,0,DURM
DURVANK,0,DURV
DURWANK,0,DURW
DURYODHANA,0,DURY
DUSHAL,0,DUSH
DUSSAHANA,0,DUSS
DVAIMATURA,0,DVAI
DVIMIDHA,0,DVIM
DWAIPAYAN,0,DWAI
DWAN,0,DWAN
DWARAKADAS,0,DWAR
DWIJ,0,DWIJ
DYAMANNA,0,DYAM
DYANESH,0,DYAN
DYUMANI,0,DYUM
DYUTIR,0,DYUT
DABNSHU,0,DABN
DADASAHEB,0,DADA
DALSHER,0,DALS
DAMBOO,0,DAMB
DANEESH,0,DANE
