Name,Gender,Initials
NITYAGOPAL,0,NITY
NIV,0,NIV
NIVAAN,0,NIVA
NIVED,0,NIVE
NIVID,0,NIVI
NIVRUTH,0,NIVR
NIYAM,0,NIYA
NIYUKTI,0,NIYU
NOEL,0,NOEL
NOLAN,0,NOLA
NRIDEV,0,NRID
NRIP,0,NRIP
NRITYAPRIYA,0,NRIT
NRUPADH,0,NRUP
NUSHANTH,0,NUSH
NUVESH,0,NUVE
NYTHIK,0,NYTH
NYVAN,0,NYVA
NAADESH,0,NAAD
NAALAN,0,NAAL
NADCHATHRAN,0,NADC
NADHANAN,0,NADH
NADUN,0,NADU
NAERUSHAN,0,NAER
NAETHAARAN,0,NAET
NAFATH,0,NAFA
NAFEEL,0,NAFE
NAHEETH,0,NAHE
NAHILAN,0,NAHI
NAJAF,0,NAJA
NAJEEB,0,NAJE
NAKEERA,0,NAKE
NAKI,0,NAKI
NAMO,0,NAMO
NAMRATHAN,0,NAMR
NAMTHIKAN,0,NAMT
NAMYUTHAN,0,NAMY
NANBAN,0,NANB
NANGAIBORMI,0,NANG
NANJANAN,0,NANJ
NANMAARAN,0,NANM
NANUJAN,0,NANU
NAPOLEON,0,NAPO
NARDHANA,0,NARD
NARGUNAN,0,NARG
NARJUN,0,NARJ
NARVAJAN,0,NARV
NASMITHAN,0,NASM
NATCHATHIRAM,0,NATC
NATICK,0,NATI
NAVOTHAN,0,NAVO
NAVY,0,NAVY
NAXATRA,0,NAXA
NAYEN,0,NAYE
NAYSHIKA,0,NAYS
NAZEEM,0,NAZE
NAZMIDEEN,0,NAZM
NEADHRA,0,NEAD
NEASAN,0,NEAS
NEATAN,0,NEAT
NEDHISH,0,NEDH
NEEDAN,0,NEED
NEEMALAN,0,NEEM
NEGAN,0,NEGA
NEHILAN,0,NEHI
NEHRU,0,NEHR
NEHSAT,0,NEHS
NEIRUBAN,0,NEIR
NEJAL,0,NEJA
NEJEEV,0,NEJE
NEJI,0,NEJI
NEKASAH,0,NEKA
NEKILAN,0,NEKI
NELASHAN,0,NELA
NELSON,0,NELS
NELVIN,0,NELV
NEMALESH,0,NEMA
NENJUKKINIYAN,0,NENJ
NERAJAN,0,NERA
NERESH,0,NERE
NERO,0,NERO
NERU,0,NERU
NESHAN,0,NESH
NESIHAN,0,NESI
NEVEN,0,NEVE
NEVYAN,0,NEVY
NEWTON,0,NEWT
NEYAAMI,0,NEYA
NEZANTH,0,NEZA
NIDUN,0,NIDU
NIEROSHAN,0,NIER
NIGEDH,0,NIGE
NIGHILAADITYA,0,NIGH
NIGIL,0,NIGI
NIGUN,0,NIGU
NIHEEL,0,NIHE
NIHUNAN,0,NIHU
NIIRESH,0,NIIR
NIJ,0,NIJ
NIJIHARAN,0,NIJI
