Name,Gender,Initials
DANOJAN,0,DANO
DANWIN,0,DANW
DARGESH,0,DARG
DARHAN,0,DARH
DARKESH,0,DARK
DARMA,0,DARM
DARNEESH,0,DARN
DARWEEN,0,DARW
DASBALA,0,DASB
DASEENDARAN,0,DASE
DASTAGIRI,0,DAST
DASVIN,0,DASV
DASWANTH,0,DASW
DATHINAN,0,DATH
DAYBARAN,0,DAYB
DAYENTHAN,0,DAYE
DAYVAN,0,DAYV
DEAKSHIT,0,DEAK
DEANABAMDHU,0,DEAN
DEAPAK,0,DEAP
DEAVASHAN,0,DEAV
DEBIPRASAD,0,DEBI
DEBOSMITA,0,DEBO
DEBPRATIM,0,DEBP
DEBRAJ,0,DEBR
DEEBAK,0,DEEB
DEEGAN,0,DEEG
DEEMANTH,0,DEEM
DEEYANK,0,DEEY
DEIREN,0,DEIR
DEISEN,0,DEIS
DEIVEEGAN,0,DEIV
DEJESH,0,DEJE
DEKTHAN,0,DEKT
DELIPAN,0,DELI
DELUSHAN,0,DELU
DEMDHENDRA,0,DEMD
DENESH,0,DENE
DENNISHRAJ,0,DENN
DENOJAAN,0,DENO
DENSAN,0,DENS
DENULAN,0,DENU
DEPIKAN,0,DEPI
DEPUSHANAN,0,DEPU
DERESHAN,0,DERE
DERUSHAN,0,DERU
DESAN,0,DESA
DESIGAN,0,DESI
DESUBAN,0,DESU
DEVMUKIL,0,DEVM
DEYSIGAN,0,DEYS
DHAS,0,DHAS
DHATCHINAMOORTHY,0,DHAT
DHAYAANAN,0,DHAY
DHESHAN,0,DHES
DHIBESH,0,DHIB
DHITIKA,0,DHIT
DHONISHWAREN,0,DHON
DHUNEESH,0,DHUN
DHUSHAANTH,0,DHUS
DHUWARAKESH,0,DHUW
DIASHA,0,DIAS
DIENESH,0,DIEN
DIGNESH,0,DIGN
DIHAN,0,DIHA
DIHILAN,0,DIHI
DIJAN,0,DIJA
DIJESH,0,DIJE
DILDEV,0,DILD
DILOJAN,0,DILO
DILSAN,0,DILS
DILUSHAN,0,DILU
DIMANSU,0,DIMA
DIMBESWAR,0,DIMB
DIMESH,0,DIME
DIMP,0,DIMP
DINIL,0,DINI
DINO,0,DINO
DINUSAN,0,DINU
DIROSHAN,0,DIRO
DISAANTH,0,DISA
DIXIT,0,DIXI
DIXON,0,DIXO
DOLANATH,0,DOLA
DOMENIC,0,DOME
DOMINIC,0,DOMI
DONI,0,DONI
DONNY,0,DONN
DOONDI,0,DOON
DOORAN,0,DOOR
DRDAHANA,0,DRDA
DRDHAHANUS,0,DRDH
DRINISH,0,DRIN
DRITIK,0,DRIT
DROUPATH,0,DROU
DRTAKA,0,DRTA
DRUKI,0,DRUK
DUBEEN,0,DUBE
DUGESH,0,DUGE
DUGU,0,DUGU
