Name,Gender,Initials
PUYANGAN,0,PUYA
PVISHA,0,PVIS
PYAG,0,PYAG
QUWAENTHI,0,QUWA
RAADHAK,0,RAAD
RAAG,0,RAAG
RAAHITHYA,0,RAAH
RAAJ,0,RAAJ
RAAKAA,0,RAAK
RAAM,0,RAAM
RAATHIKAN,0,RAAT
RAAZ,0,RAAZ
RABEN,0,RABE
RABINAD,0,RABI
RACHET,0,RACH
RADHAK,0,RADH
RADITE,0,RADI
RAGA,0,RAGA
RAGEESH,0,RAGE
RAGHAV,0,RAGH
RAGIN,0,RAGI
RAGUNANTHAN,0,RAGU
RAGVED,0,RAGV
RAHAAM,0,RAHA
RAHEEM,0,RAHE
RAHIM,0,RAHI
RAHGHAV,0,RAHG
RAHUL,0,RAHU
RAIVATA,0,RAIV
RAJ,0,RAJ
RAJA,0,RAJA
RAJBIR,0,RAJB
RAJVIR,0,RAJV
RAJDEEP,0,RAJD
RAJEET,0,RAJE
RAJIV,0,RAJI
RAJJIN,0,RAJJ
RAJKIRAN,0,RAJK
RAJNATH,0,RAJN
RAJOABA,0,RAJO
RAJRISHI,0,RAJR
RAJU,0,RAJU
RAJYASHREE,0,RAJY
RAKESH,0,RAKE
RAKHSIT,0,RAKH
RAKSH,0,RAKS
RAKTA,0,RAKT
RAM,0,RAM
RAMA,0,RAMA
RAMBH,0,RAMB
RAMCHANDAR,0,RAMC
RAMDAS,0,RAMD
RAMENDRA,0,RAME
RAMGANESH,0,RAMG
RAMI,0,RAMI
RAMY,0,RAMY
RAMJI,0,RAMJ
RAMKISHORE,0,RAMK
RAMMOHAN,0,RAMM
RAMNARAYAN,0,RAMN
RAMOJI,0,RAMO
RAMPRASAD,0,RAMP
RAMRAJ,0,RAMR
RAMSUNDER,0,RAMS
RAMU,0,RAMU
RAN,0,RAN
RANA,0,RANA
RANBEER,0,RANB
RANCHOD,0,RANC
RAND,0,RAND
RANESH,0,RANE
RANGAN,0,RANG
RANH,0,RANH
RANISH,0,RANI
RANJAI,0,RANJ
RANKESH,0,RANK
RANSH,0,RANS
RANTAJ,0,RANT
RANVEER,0,RANV
RARNA,0,RARN
RAS,0,RAS
RASAN,0,RASA
RASBIHARI,0,RASB
RASESH,0,RASE
RASHEED,0,RASH
RASIK,0,RASI
RASKHIL,0,RASK
RASLUNIN,0,RASL
RASMARU,0,RASM
RASUL,0,RASU
RASVIHARI,0,RASV
RASWANTH,0,RASW
RATAN,0,RATA
RATHAN,0,RATH
RATIK,0,RATI
RATNABHU,0,RATN
RATUL,0,RATU
RAUHISH,0,RAUH
RAUL,0,RAUL
RAUNAK,0,RAUN
