Name,Gender,Initials
SUVEER,0,SUVE
SUVIDH,0,SUVI
SUVRAT,0,SUVR
SUYAMUN,0,SUYA
SUYENTHAN,0,SUYE
SUYOG,0,SUYO
SVAMIN,0,SVAM
SVANG,0,SVAN
SVAR,0,SVAR
SVASTHIK,0,SVAS
SVAYAM,0,SVAY
SWABHAV,0,SWAB
SWADHEEN,0,SWAD
SWAGAT,0,SWAG
SWAHAN,0,SWAH
SWAJITH,0,SWAJ
SWAKSH,0,SWAK
SWAMI,0,SWAM
SWANAND,0,SWAN
SWAPAN,0,SWAP
SWARAA,0,SWAR
SWASTIK,0,SWAS
SWATANTAR,0,SWAT
SWAYAM,0,SWAY
SWEEKAR,0,SWEE
SWET,0,SWET
SYAMANTAK,0,SYAM
SYON,0,SYON
SYUM,0,SYUM
SAAIVIKRAM,0,SAAI
SAASVEEKAN,0,SAAS
SABEESAN,0,SABE
SABIESHAN,0,SABI
SABRESAN,0,SABR
SABTHAN,0,SABT
SADJAN,0,SADJ
SAENTHAN,0,SAEN
SAERALAN,0,SAER
SAETHOOSHAN,0,SAET
SAEYAN,0,SAEY
SAFINAYAN,0,SAFI
SAGEELAN,0,SAGE
SAGINTH,0,SAGI
SAGUNTHAN,0,SAGU
SAIBALAJI,0,SAIB
SAIEESAN,0,SAIE
SAIHARESH,0,SAIH
SAIICHARAN,0,SAII
SAITHANYAN,0,SAIT
SAIYAN,0,SAIY
SAJNESH,0,SAJN
SAJON,0,SAJO
SAJUBAN,0,SAJU
SAKIDYA,0,SAKI
SALEH,0,SALE
SALLIYAN,0,SALL
SALMAAN,0,SALM
SALUJAN,0,SALU
SAMCHARAN,0,SAMC
SAMNAAD,0,SAMN
SANVANTH,0,SANV
SAPESAN,0,SAPE
SARHVIN,0,SARH
SARKASH,0,SARK
SARYUSHAN,0,SARY
SASEELAN,0,SASE
SASVANTH,0,SASV
SAYE,0,SAYE
SAYIDEVA,0,SAYI
SAYJIYEN,0,SAYJ
SAYLESH,0,SAYL
SAYNTHAN,0,SAYN
SAYOBHAN,0,SAYO
SAYUJ,0,SAYU
SEASHANKAN,0,SEAS
SEAYOON,0,SEAY
SEBASTIAN,0,SEBA
SEBHAKAN,0,SEBH
SEBI,0,SEBI
SEDEVAN,0,SEDE
SEDHU,0,SEDH
SEDTHARTH,0,SEDT
SEESHEN,0,SEES
SEEVAGAN,0,SEEV
SEGAR,0,SEGA
SEGERAN,0,SEGE
SEHAN,0,SEHA
SEHKAR,0,SEHK
SEJEESH,0,SEJE
SEKER,0,SEKE
SELEN,0,SELE
SELIYAN,0,SELI
SEMBIAN,0,SEMB
SEMMUGILAN,0,SEMM
SEN,0,SEN
SENBAGAN,0,SENB
SENIL,0,SENI
SENKADHIR,0,SENK
SERALATHAN,0,SERA
SERVEASH,0,SERV
