Name,Gender,Initials
RUBIN,0,RUBI
RUCH,0,RUCH
RUDHIR,0,RUDH
RUDR,0,RUDR
RUDVED,0,RUDV
RUGVED,0,RUGV
RUHAN,0,RUHA
RUHIN,0,RUHI
RUJUL,0,RUJU
RUKESH,0,RUKE
RUKM,0,RUKM
RUNAL,0,RUNA
RUNIK,0,RUNI
RUP,0,RUP
RUPAK,0,RUPA
RUPENDRA,0,RUPE
RUPIK,0,RUPI
RUPRAJ,0,RUPR
RUSHAAL,0,RUSH
RUSTAM,0,RUST
RUTAJIT,0,RUTA
RUTESH,0,RUTE
RUTHIK,0,RUTH
RUTUJIT,0,RUTU
RUTVA,0,RUTV
RWIJU,0,RWIJ
RAASHIKAN,0,RAAS
RAAVAN,0,RAAV
RAAYITHAN,0,RAAY
RADCHAKAN,0,RADC
RAEHAAN,0,RAEH
RAEMELAN,0,RAEM
RAENUGAN,0,RAEN
RAETHIKAN,0,RAET
RAFIQ,0,RAFI
RAGGI,0,RAGG
RAGOW,0,RAGO
RAGSHAN,0,RAGS
RAJHMOHAN,0,RAJH
RAJMOHAN,0,RAJM
RAJPRAKASH,0,RAJP
RAJSEHAR,0,RAJS
RAKABALAN,0,RAKA
RAKIDH,0,RAKI
RAKU,0,RAKU
RANOBAN,0,RANO
RANUJAN,0,RANU
RAOSAHEB,0,RAOS
RATEESH,0,RATE
RAWHAN,0,RAWH
RAXAN,0,RAXA
RAXIT,0,RAXI
RAYMISHEN,0,RAYM
RAYSHAAN,0,RAYS
RAYUTHAN,0,RAYU
RAZEEN,0,RAZE
RAZHAGAN,0,RAZH
REDAN,0,REDA
REDHUN,0,REDH
REEBAN,0,REEB
REEGAN,0,REEG
REEKAN,0,REEK
REEVALEN,0,REEV
REGAJEEVAN,0,REGA
REGHAN,0,REGH
REGI,0,REGI
REHIT,0,REHI
REHNURAJ,0,REHN
REITHESH,0,REIT
REKASHAN,0,REKA
REKSHAN,0,REKS
REMESH,0,REME
RENGA,0,RENG
RENJU,0,RENJ
RENKESH,0,RENK
RENO,0,RENO
RESAKAN,0,RESA
RESI,0,RESI
RESVANDH,0,RESV
RETVIK,0,RETV
REVENDRA,0,REVE
RHAMIYAN,0,RHAM
RHEGAN,0,RHEG
RHUBESH,0,RHUB
RHUDHUL,0,RHUD
RIFAN,0,RIFA
RIGNESH,0,RIGN
RIHON,0,RIHO
RIJESH,0,RIJE
RIJOBAN,0,RIJO
RIKAS,0,RIKA
RILAN,0,RILA
RINEESH,0,RINE
RINITH,0,RINI
RINO,0,RINO
RINSAN,0,RINS
RINTHYAN,0,RINT
RINUMON,0,RINU
RISI,0,RISI
RISSHI,0,RISS
