Name,Gender,Initials
BURNU,0,BURN
BURTON,0,BURT
BUTSUGEN,0,BUTS
BYRON,0,BYRO
BAABU,0,BAAB
BAAODHAV,0,BAAO
BAAPIRAAJU,0,BAAP
BABEESH,0,BABE
BABINESH,0,BABI
BABO,0,BABO
BADMAPRIYAN,0,BADM
BAGUMITHRAN,0,BAGU
BAHILAN,0,BAHI
BAIJU,0,BAIJ
BAMA,0,BAMA
BAMILAN,0,BAMI
BANIKANT,0,BANI
BANTI,0,BANT
BAREMNANTH,0,BARE
BARGAVAN,0,BARG
BARKAT,0,BARK
BARVESH,0,BARV
BASPARAN,0,BASP
BASWANTH,0,BASW
BATHMANATHAN,0,BATH
BAVAJAN,0,BAVA
BAVEESAN,0,BAVE
BAWAN,0,BAWA
BAWEN,0,BAWE
BEEREN,0,BEER
BEESHMAN,0,BEES
BEJUL,0,BEJU
BEN,0,BEN
BENUDHAR,0,BENU
BHABANANDA,0,BHAB
BHAHEETHAN,0,BHAH
BHAMILAN,0,BHAM
BHOGILAL,0,BHOG
BHRUVAM,0,BHRU
BHUTTO,0,BHUT
BHUUMKA,0,BHUU
BIINI,0,BIIN
BILHANA,0,BILH
BILL,0,BILL
BINUSHAN,0,BINU
BIPAK,0,BIPA
BIPLAB,0,BIPL
BIRUNTHAN,0,BIRU
BISMEET,0,BISM
BOBITHAN,0,BOBI
BOBY,0,BOBY
BODDHIDHARMA,0,BODD
BOGAN,0,BOGA
BOHISHAN,0,BOHI
BOOMINADHAN,0,BOOM
BOORMITHAN,0,BOOR
BOTHIDARMAN,0,BOTH
BRAGADEESH,0,BRAG
BRASANNA,0,BRAS
BRAVASAN,0,BRAV
BREAM,0,BREA
BRHADSPHALAS,0,BRHA
BRINDAN,0,BRIN
BRITHEESH,0,BRIT
BRMA,0,BRMA
BUBALAN,0,BUBA
BUDRATA,0,BUDR
BUNTY,0,BUNT
BUPALAKRISHNAN,0,BUPA
BUTA,0,BUTA
BUVAN,0,BUVA
CADMAN,0,CADM
CALDWELL,0,CALD
CALEB,0,CALE
CALVERT,0,CALV
CARL,0,CARL
CARNEY,0,CARN
CARRICK,0,CARR
CARTER,0,CART
CARVER,0,CARV
CARY,0,CARY
CASEY,0,CASE
CASPAR,0,CASP
CECIL,0,CECI
CEDRIC,0,CEDR
CEYONE,0,CEYO
CHAAH,0,CHAA
CHARUHAAS,0,CHAR
CHAD,0,CHAD
CHAERALATHAN,0,CHAE
CHAHAN,0,CHAH
CHAIDYA,0,CHAI
CHAK,0,CHAK
CHALMERS,0,CHAL
CHAMAN,0,CHAM
CHANAK,0,CHAN
CHAPAL,0,CHAP
CHASHMUM,0,CHAS
CHATRESH,0,CHAT
CHAYAN,0,CHAY
