Name,Gender,Initials
JAYENDRA,0,JAYE
JAYGANESH,0,JAYG
JAYI,0,JAYI
JAYKIRAN,0,JAYK
JAYMALA,0,JAYM
JAYNIL,0,JAYN
JAYPAL,0,JAYP
JAYRAJ,0,JAYR
JAYSHANKAR,0,JAYS
JAYVEER,0,JAYV
JAYWANT,0,JAYW
JAZIM,0,JAZI
JEBIN,0,JEBI
JEEMOOTH,0,JEEM
JEET,0,JEET
JEEV,0,JEEV
JIVAN,0,JIVA
JEGAN,0,JEGA
JEINAN,0,JEIN
JENAPRIYAN,0,JENA
JENISH,0,JENI
JESH,0,JESH
JESSE,0,JESS
JESWANTH,0,JESW
JEVAL,0,JEVA
JEVESH,0,JEVE
JEVON,0,JEVO
JEYAM,0,JEYA
JEYLAN,0,JEYL
JHANAK,0,JHAN
JHENKAR,0,JHEN
JHINOOK,0,JHIN
JHITHIN,0,JHIT
JHOOMER,0,JHOO
JHOSHIL,0,JHOS
JHULIER,0,JHUL
JHUMAR,0,JHUM
JIBAN,0,JIBA
JIGAR,0,JIGA
JIGEN,0,JIGE
JIGNESH,0,JIGN
JIGYANSH,0,JIGY
JIHAN,0,JIHA
JIHO,0,JIHO
JIJESH,0,JIJE
JIKAI,0,JIKA
JILESH,0,JILE
JIMIT,0,JIMI
JIMMY,0,JIMM
JIMUTA,0,JIMU
JIN,0,JIN
JINABHADRA,0,JINA
JINENDRA,0,JINE
JIRAL,0,JIRA
JISHANTH,0,JISH
JITAKRODHA,0,JITA
JITENDRA,0,JITE
JITH,0,JITH
JITIN,0,JITI
JITU,0,JITU
JIVESH,0,JIVE
JIVIN,0,JIVI
JIVRAJ,0,JIVR
JIWAN,0,JIWA
JIYAAN,0,JIYA
JIYU,0,JIYU
JNYA,0,JNYA
JOGENDRA,0,JOGE
JOGI,0,JOGI
JOGRAJ,0,JOGR
JOHN,0,JOHN
JONTY,0,JONT
JOOTHEESH,0,JOOT
JORGE,0,JORG
JOSH,0,JOSH
JOTHEESH,0,JOTH
JOYDEEP,0,JOYD
JUBIN,0,JUBI
JUGAL,0,JUGA
JUGNU,0,JUGN
JUHIT,0,JUHI
JUJHAR,0,JUJH
JUSAL,0,JUSA
JUSHK,0,JUSH
JUVAS,0,JUVA
JWALAN,0,JWAL
JYANSHU,0,JYAN
JYESH,0,JYES
JYOT,0,JYOT
JYRAN,0,JYRA
JAAMESH,0,JAAM
JAANATHAN,0,JAAN
JAARANAN,0,JAAR
JAASHVIN,0,JAAS
JABOAH,0,JABO
JADSARAN,0,JADS
JAE,0,JAE
JAEES,0,JAEE
JAESHIN,0,JAES
JAEVITHAN,0,JAEV
