Name,Gender,Initials
APESH,0,APES
APILASH,0,APIL
APINAS,0,APIN
APIRAB,0,APIR
APISHEK,0,APIS
APSHAN,0,APSH
ARAJAN,0,ARAJ
ARARAVAN,0,ARAR
ARBAAZ,0,ARBA
ARDEEP,0,ARDE
ARDUSHAN,0,ARDU
ARELANGKUMARAN,0,AREL
ARHYA,0,ARHY
ARIAN,0,ARIA
ARICHCHAYAN,0,ARIC
ARIFF,0,ARIF
ARIKARAN,0,ARIK
ARIMAARAN,0,ARIM
ARIPRASATH,0,ARIP
ARIRAJAN,0,ARIR
ARJWIN,0,ARJW
ARMIHAN,0,ARMI
ARON,0,ARON
AROSHAN,0,AROS
ARPUTHAN,0,ARPU
ARREESH,0,ARRE
ARRU,0,ARRU
ARSIK,0,ARSI
ARSUTHAN,0,ARSU
ARUGAN,0,ARUG
ARUK,0,ARUK
ARUVAANAN,0,ARUV
ARUYAN,0,ARUY
ARWIN,0,ARWI
ARYEN,0,ARYE
ARYVANSH,0,ARYV
ARZAN,0,ARZA
ASAITHAMBI,0,ASAI
ASAKEESAN,0,ASAK
ASALAN,0,ASAL
ASAN,0,ASAN
ASARAM,0,ASAR
ASHYWATH,0,ASHY
ASINTH,0,ASIN
ASIRTHAN,0,ASIR
ASJATH,0,ASJA
ASMATHAN,0,ASMA
ASMESH,0,ASME
ASOGAN,0,ASOG
ASOHAN,0,ASOH
ASRATH,0,ASRA
ASSHWIN,0,ASSH
ASURAN,0,ASUR
ASVA,0,ASVA
ASVEEN,0,ASVE
ATARVA,0,ATAR
ATCHAYA,0,ATCH
ATHMAN,0,ATHM
ATHTHIKAN,0,ATHT
ATHVITHAN,0,ATHV
ATIV,0,ATIV
ATPUTHAKRISHNAN,0,ATPU
ATSHAYAN,0,ATSH
ATTAR,0,ATTA
ATTIN,0,ATTI
AUMGAARAPRIYAN,0,AUMG
AURIKAN,0,AURI
AURJUN,0,AURJ
AUXSHAY,0,AUXS
AVESH,0,AVES
AVUDAYYAPAN,0,AVUD
AWAH,0,AWAH
AYAPPAN,0,AYAP
AYAZ,0,AYAZ
AYESHAN,0,AYES
AYINGGARAN,0,AYIN
AYISHAN,0,AYIS
AYMMUGAN,0,AYMM
AYNKARAN,0,AYNK
AYON,0,AYON
AYOSHAN,0,AYOS
AYRATHAN,0,AYRA
AYRISON,0,AYRI
AYSHWATHAN,0,AYSH
AYVANNAN,0,AYVA
AZANTH,0,AZAN
AZNI,0,AZNI
BAADAL,0,BAAD
BAALA,0,BAAL
BALADITYA,0,BALA
BALGOPAL,0,BALG
BALRAJ,0,BALR
BAANBHATT,0,BAAN
BAARATH,0,BAAR
BAASIMA,0,BAAS
BABA,0,BABA
BABU,0,BABU
BACHAN,0,BACH
BADAL,0,BADA
BADRI,0,BADR
