Name,Gender,Initials
BHEVIN,0,BHEV
BHIBATSU,0,BHIB
BHIRAV,0,BHIR
BHOJ,0,BHOJ
BHOLA,0,BHOL
BHOODHAR,0,BHOO
BHOUMIK,0,BHOU
BHRAMAR,0,BHRA
BHRIGU,0,BHRI
BHUDEB,0,BHUD
BHUMAN,0,BHUM
BHUPAD,0,BHUP
BHUSHAN,0,BHUS
BHUV,0,BHUV
BHUBAN,0,BHUB
BHUWAN,0,BHUW
BIBEK,0,BIBE
BIBHAAKAR,0,BIBH
BIBIN,0,BIBI
BIDHAN,0,BIDH
BIDUR,0,BIDU
BIDWAN,0,BIDW
BIDYUT,0,BIDY
BIGUL,0,BIGU
BIHAAN,0,BIHA
BIIPUL,0,BIIP
BIJAL,0,BIJA
BIJESH,0,BIJE
BIJOY,0,BIJO
BIJU,0,BIJU
BIKAS,0,BIKA
BIKESH,0,BIKE
BIKRAM,0,BIKR
BILAAHARI,0,BILA
BILVA,0,BILV
BIMAL,0,BIMA
BIMB,0,BIMB
BINAYAK,0,BINA
BINDUSAR,0,BIND
BINIT,0,BINI
BINOD,0,BINO
BIPIN,0,BIPI
BIPRA,0,BIPR
BIPUL,0,BIPU
BIR,0,BIR
BIRAAJ,0,BIRA
BIRBAL,0,BIRB
BIREN,0,BIRE
VIRENDRA,0,VIRE
BIRINDAR,0,BIRI
BIRJU,0,BIRJ
BISAJ,0,BISA
BISHAKH,0,BISH
VISHWANATH,0,VISH
BISWA,0,BISW
BITAN,0,BITA
BITTU,0,BITT
BIVHAN,0,BIVH
BLAINE,0,BLAI
BLAKE,0,BLAK
BNIDHISH,0,BNID
BODH,0,BODH
BODISH,0,BODI
BOMIK,0,BOMI
BOND,0,BOND
BOOBALAN,0,BOOB
BOOPATHI,0,BOOP
BORIS,0,BORI
BORNA,0,BORN
BOUDHAYAN,0,BOUD
BOWEN,0,BOWE
BRADEN,0,BRAD
BRAHAMDUTT,0,BRAH
BRAJ,0,BRAJ
BRAKALATHAN,0,BRAK
BRAMA,0,BRAM
BRANAVAN,0,BRAN
BRATINDRA,0,BRAT
BRENT,0,BREN
BRIAN,0,BRIA
BRICE,0,BRIC
BRIGHAM,0,BRIG
BRIHADEESH,0,BRIH
BRIJ,0,BRIJ
BRIRAR,0,BRIR
BROCK,0,BROC
BRODERICK,0,BROD
BROOKE,0,BROO
BRUCE,0,BRUC
BRUNDHAN,0,BRUN
BRYANT,0,BRYA
BRYNAAM,0,BRYN
BUCK,0,BUCK
BUD,0,BUD
BUDDHA,0,BUDD
BUDHADEV,0,BUDH
BUKKA,0,BUKK
BULESH,0,BULE
BUPPOSO,0,BUPP
BURGESS,0,BURG
