Name,Gender,Initials
LAAYAK,0,LAAY
LABH,0,LABH
LADU,0,LADU
LAGAN,0,LAGA
LAGHUN,0,LAGH
LAHAN,0,LAHA
LAI,0,LAI
LAJJAK,0,LAJJ
LAKESH,0,LAKE
LAKHAN,0,LAKH
LAKISAN,0,LAKI
LAKSH,0,LAKS
LAXMAN,0,LAXM
LAL,0,LAL
LAAL,0,LAAL
LALAM,0,LALA
LALCHAND,0,LALC
LALIT,0,LALI
LALJI,0,LALJ
LALU,0,LALU
LAMBAKARNA,0,LAMB
LANIBAN,0,LANI
LANKAPURAVIDAHAKA,0,LANK
LARJUNA,0,LARJ
LARRAJ,0,LARR
LARSHAAN,0,LARS
LASHIT,0,LASH
LATHAN,0,LATH
LATISH,0,LATI
LAV,0,LAV
LAVAM,0,LAVA
LAVEN,0,LAVE
LAVI,0,LAVI
LAVNYA,0,LAVN
LAVYANSH,0,LAVY
LAWRENCE,0,LAWR
LAURENCE,0,LAUR
LAY,0,LAY
LAYAK,0,LAYA
LEELADHAR,0,LEEL
LEHAN,0,LEHA
LEKH,0,LEKH
LEKITH,0,LEKI
LEMAR,0,LEMA
LEMMIE,0,LEMM
LENIN,0,LENI
LEPAKSH,0,LEPA
LESH,0,LESH
LIAN,0,LIAN
LIGA,0,LIGA
LIKHIL,0,LIKH
LIKILESH,0,LIKI
LILADHAR,0,LILA
LINGADEVARU,0,LING
LINU,0,LINU
LIPSHIT,0,LIPS
LISHAN,0,LISH
LITHESH,0,LITH
LIVINGSTON,0,LIVI
LOCHAN,0,LOCH
LOGACHANDRAN,0,LOGA
LOGEN,0,LOGE
LOGITHAN,0,LOGI
LOHENDRA,0,LOHE
LOHIT,0,LOHI
LOK,0,LOK
LOKADHYAKSHA,0,LOKA
LOKBHUSHAN,0,LOKB
LOKENDRA,0,LOKE
LOKIT,0,LOKI
LOKNAATH,0,LOKN
LOKPRADEEP,0,LOKP
LOKRANJAN,0,LOKR
LOKSHITH,0,LOKS
LOMASH,0,LOMA
LOVEPAL,0,LOVE
LOVISH,0,LOVI
LOVYAM,0,LOVY
LUCKEESAN,0,LUCK
LUHIT,0,LUHI
LUKESH,0,LUKE
LUV,0,LUV
LUVYA,0,LUVY
LUXMIHASAN,0,LUXM
LAAHITHYAN,0,LAAH
LAARUJAN,0,LAAR
LAATHURAN,0,LAAT
LAAVAN,0,LAAV
LABIGAN,0,LABI
LACHMAN,0,LACH
LAGOSAN,0,LAGO
LAHIT,0,LAHI
LAHU,0,LAHU
LAILESH,0,LAIL
LAJEEPAN,0,LAJE
LAJI,0,LAJI
LAKKINATHAN,0,LAKK
LAKNESHWARAN,0,LAKN
LALLA,0,LALL
LAMEERAN,0,LAME
