Name,Gender,Initials
KRIVI,0,KRIV
KRIYANSH,0,KRIY
KRRISH,0,KRRI
KRTI,0,KRTI
KRUNAL,0,KRUN
KRUSHAN,0,KRUS
KRUTARTH,0,KRUT
KSHAMAKARAM,0,KSHA
KSHEM,0,KSHE
KSHIRAJ,0,KSHI
KSHRINAG,0,KSHR
KUBAERAN,0,KUBA
KUBER,0,KUBE
KUCHELA,0,KUCH
KUGANESH,0,KUGA
KUJ,0,KUJ
KULAJ,0,KULA
KULBHOOSHAN,0,KULB
KULDEEP,0,KULD
KULESWAR,0,KULE
KULIK,0,KULI
KUMALAVAN,0,KUMA
KUMBAHAN,0,KUMB
KUMI,0,KUMI
KUMUDAKSH,0,KUMU
KUNAKUNTRAN,0,KUNA
KUNDALIN,0,KUND
KUNESH,0,KUNE
KUNJA,0,KUNJ
KUNNA,0,KUNN
KUNSH,0,KUNS
KUNTHAHAN,0,KUNT
KUNWAR,0,KUNW
KUPAT,0,KUPA
KUPPA,0,KUPP
KURALAMUTHAN,0,KURA
KURINJVENDAN,0,KURI
KURU,0,KURU
KUSAGRA,0,KUSA
KUSH,0,KUSH
KUSIVAN,0,KUSI
KUSUMAKAR,0,KUSU
KUTTYMANI,0,KUTT
KUVAL,0,KUVA
KUZHAGAN,0,KUZH
KVANH,0,KVAN
KYRA,0,KYRA
KAACHIM,0,KAAC
KAAJEEITH,0,KAAJ
KABY,0,KABY
KAEDILS,0,KAED
KAEMAN,0,KAEM
KAGEEN,0,KAGE
KAGIVAN,0,KAGI
KAIAN,0,KAIA
KAIYEN,0,KAIY
KAJEEBAN,0,KAJE
KAJON,0,KAJO
KAJUNTHAN,0,KAJU
KALGI,0,KALG
KANOBAN,0,KANO
KANRAJ,0,KANR
KAPHILLARAJ,0,KAPH
KARJEET,0,KARJ
KARKUZHALI,0,KARK
KAROHANTH,0,KARO
KARYAPPA,0,KARY
KASAVEN,0,KASA
KASEYEN,0,KASE
KASSY,0,KASS
KASVIN,0,KASV
KASWIN,0,KASW
KAUDHAM,0,KAUD
KAUVSEGAN,0,KAUV
KAVON,0,KAVO
KAVSINAN,0,KAVS
KAWIN,0,KAWI
KAWSHIK,0,KAWS
KAYENTHAN,0,KAYE
KAYILAINAATHAN,0,KAYI
KAYOSH,0,KAYO
KAYSHI,0,KAYS
KAYTHAARAN,0,KAYT
KAYURAN,0,KAYU
KEASAV,0,KEAS
KEATHAARAN,0,KEAT
KEENAN,0,KEEN
KEESHAN,0,KEES
KEGAN,0,KEGA
KEJAN,0,KEJA
KELAVAN,0,KELA
KELEN,0,KELE
KEMARUBAN,0,KEMA
KENDRAN,0,KEND
KENGAN,0,KENG
KENMAUR,0,KENM
KENNEDY,0,KENN
KENUM,0,KENU
KERAN,0,KERA
KERESH,0,KERE
