Name,Gender,Initials
SESAIYAN,0,SESA
SEVIYEN,0,SEVI
SEWIN,0,SEWI
SEYAN,0,SEYA
SEYURAN,0,SEYU
SEYYAN,0,SEYY
SEZHIYAN,0,SEZH
SHAELIYAN,0,SHAE
SHAZWAN,0,SHAZ
SHEASHAN,0,SHEA
SHEHAN,0,SHEH
SHEMAN,0,SHEM
SHENTHAN,0,SHEN
SHIHAAN,0,SHIH
SHIJITH,0,SHIJ
SHIWA,0,SHIW
SHIYAAM,0,SHIY
SHKEAR,0,SHKE
SHMALAN,0,SHMA
SHOHAN,0,SHOH
SHOKAN,0,SHOK
SHROT,0,SHRO
SHUGEEV,0,SHUG
SHYLAJAN,0,SHYL
SHYTHANYAN,0,SHYT
SIDTHARTHAN,0,SIDT
SIGARAN,0,SIGA
SIJAANTHAN,0,SIJA
SIJOON,0,SIJO
SINASAMI,0,SINA
SINMAYAN,0,SINM
SINTHAN,0,SINT
SIOBHAN,0,SIOB
SIRON,0,SIRO
SIRUN,0,SIRU
SISHANTH,0,SISH
SITPARAN,0,SITP
SITTHARTH,0,SITT
SIV,0,SIV
SIVENDRAN,0,SIVE
SIVI,0,SIVI
SIVVA,0,SIVV
SIYAAMILAN,0,SIYA
SLOGESH,0,SLOG
SLOHAN,0,SLOH
SNAEHAN,0,SNAE
SNEGAN,0,SNEG
SNEKAN,0,SNEK
SNIMALAN,0,SNIM
SOBEITHAN,0,SOBE
SOBHIN,0,SOBH
SOBIKAN,0,SOBI
SOGULAN,0,SOGU
SOJAN,0,SOJA
SOLAIKANI,0,SOLA
SOLLINSELVAN,0,SOLL
SONTOSH,0,SONT
SOOKESH,0,SOOK
SOOLAN,0,SOOL
SOPHINATH,0,SOPH
SORJYA,0,SORJ
SORNAM,0,SORN
SOROOPAN,0,SORO
SORUBAN,0,SORU
SOWDESH,0,SOWD
SOWENDER,0,SOWE
SOWMESHWARAN,0,SOWM
SOWNTHARYAN,0,SOWN
SOWRIRAJAN,0,SOWR
SOWTHAN,0,SOWT
SOZHAN,0,SOZH
SRAAVAN,0,SRAA
SRAJAN,0,SRAJ
SREDHAR,0,SRED
SRIBALAN,0,SRIB
SRIEERANGAN,0,SRIE
SROGITH,0,SROG
SRUBAN,0,SRUB
SRUTHESH,0,SRUT
STALIN,0,STAL
STANLEY,0,STAN
STEEPAN,0,STEE
STEPHAN,0,STEP
STUTIK,0,STUT
SUEDESH,0,SUED
SUENTHAN,0,SUEN
SUGEEBAN,0,SUGE
SUGIN,0,SUGI
SUGU,0,SUGU
SUHEELAN,0,SUHE
SUHUNAN,0,SUHU
SUJTH,0,SUJT
SUKINTHAN,0,SUKI
SUNGATHAN,0,SUNG
SUNSHEKA,0,SUNS
SUNTHAR,0,SUNT
SURREN,0,SURR
SURTHIKSARAN,0,SURT
SURVANTH,0,SURV
SUSVAN,0,SUSV
