Name,Gender,Initials
KELVIN,0,KELV
KEMPANNA,0,KEMP
KENIL,0,KENI
KENTHIRAN,0,KENT
KERTHIVASAN,0,KERT
KESAN,0,KESA
KESHA,0,KESH
KESORE,0,KESO
KESU,0,KESU
KETAK,0,KETA
KETHA,0,KETH
KETIT,0,KETI
KETU,0,KETU
KEVAL,0,KEVA
KEVIN,0,KEVI
KEWAL,0,KEWA
KEYANSH,0,KEYA
KEYUR,0,KEYU
KEYVAN,0,KEYV
KHADIR,0,KHAD
KHAGENDRA,0,KHAG
KHAIRIYA,0,KHAI
KHAJIT,0,KHAJ
KHALIPHA,0,KHAL
KHAMISH,0,KHAM
KHANAAM,0,KHAN
KHAR,0,KHAR
KHASAM,0,KHAS
KHATHIRAVAN,0,KHAT
KHAVIN,0,KHAV
KHAYAAL,0,KHAY
KHAZANA,0,KHAZ
KHEE,0,KHEE
KHEM,0,KHEM
KHIAN,0,KHIA
KHILESHWAR,0,KHIL
KHORSHED,0,KHOR
KHRISHANG,0,KHRI
KHSITIJ,0,KHSI
KHUSAL,0,KHUS
KIAAN,0,KIAA
KIAN,0,KIAN
KILLOL,0,KILL
KIMIMELA,0,KIMI
KIMRAJ,0,KIMR
KINCHIT,0,KINC
KINDAM,0,KIND
KINNAR,0,KINN
KINSHU,0,KINS
KINTAN,0,KINT
KIRAAT,0,KIRA
KIREET,0,KIRE
KIRIK,0,KIRI
KIRPAL,0,KIRP
KIRTHAN,0,KIRT
KIRUBA,0,KIRU
KISAN,0,KISA
KISHAN,0,KISH
KISLAY,0,KISL
KISNA,0,KISN
KITAV,0,KITA
KIUMARS,0,KIUM
KIYAAN,0,KIYA
KNISH,0,KNIS
KOBUTSU,0,KOBU
KODISWARAN,0,KODI
KOGE,0,KOGE
KOGUL,0,KOGU
KOHILAN,0,KOHI
KOHUL,0,KOHU
KOJU,0,KOJU
KOKAN,0,KOKA
KOKIL,0,KOKI
KOKULAN,0,KOKU
KOMAHAN,0,KOMA
KOMESH,0,KOME
KOMUTTI,0,KOMU
KONARK,0,KONA
KONDASAMY,0,KOND
KOPAL,0,KOPA
KOSHAL,0,KOSH
KOSTUBH,0,KOST
KOTHANDAPANI,0,KOTH
KOTIJIT,0,KOTI
KOUNDINYA,0,KOUN
KOUSHIK,0,KOUS
KOVAN,0,KOVA
KOVENDAN,0,KOVE
KOVID,0,KOVI
KOWSHIK,0,KOWS
KOZHIKKODIYON,0,KOZH
KRAANTI,0,KRAA
KRADHANA,0,KRAD
KRAM,0,KRAM
KRANTH,0,KRAN
KRATU,0,KRAT
KRIDAY,0,KRID
KRIP,0,KRIP
KRIS,0,KRIS
KRITANU,0,KRIT
