Name,Gender,Initials
ARKSH,0,ARKS
ARLEN,0,ARLE
ARMAN,0,ARMA
ARNAB,0,ARNA
ARNESH,0,ARNE
ARNIK,0,ARNI
ARNOH,0,ARNO
ARNRIT,0,ARNR
AROHA,0,AROH
AROOP,0,AROO
AROUSH,0,AROU
ARPAN,0,ARPA
ARRAVIND,0,ARRA
ARSALAN,0,ARSA
ARSHA,0,ARSH
ARTABANDHU,0,ARTA
ARTH,0,ARTH
ARUDHRA,0,ARUD
ARUJ,0,ARUJ
ARUL,0,ARUL
ARUMAI,0,ARUM
ARUN,0,ARUN
ARURAN,0,ARUR
ARUSH,0,ARUS
ARUTH,0,ARUT
ARVA,0,ARVA
ARVEL,0,ARVE
ARVIN,0,ARVI
ARY,0,ARY
ASAD,0,ASAD
ASAJA,0,ASAJ
ASAS,0,ASAS
ASAV,0,ASAV
ASEELAH,0,ASEE
ASGAR,0,ASGA
ASHAKIRAN,0,ASHA
ASHCHARYA,0,ASHC
ASHKAN,0,ASHK
ASHLESH,0,ASHL
ASHMAN,0,ASHM
ASHNEEL,0,ASHN
ASHO,0,ASHO
ASHPAN,0,ASHP
ASHRAV,0,ASHR
ASHSRI,0,ASHS
ASHTAVAKRA,0,ASHT
ASHU,0,ASHU
ASHVA,0,ASHV
ASHWAGHOSH,0,ASHW
ASIDHAN,0,ASID
ASIM,0,ASIM
ASISH,0,ASIS
ASIT,0,ASIT
ASLAM,0,ASLA
ASLESH,0,ASLE
ASLUN,0,ASLU
ASMIT,0,ASMI
ASNER,0,ASNE
ASOK,0,ASOK
ASRITH,0,ASRI
ASTIK,0,ASTI
ASTRIT,0,ASTR
ASUMAN,0,ASUM
ASVIN,0,ASVI
ASWANTH,0,ASWA
ASWIN,0,ASWI
ATAL,0,ATAL
ATAMBHU,0,ATAM
ATANU,0,ATAN
ATAS,0,ATAS
ATEEKSH,0,ATEE
ATHARAV,0,ATHA
ATHEESH,0,ATHE
ATHI,0,ATHI
ATHRAVA,0,ATHR
ATHUL,0,ATHU
ATHYAJAT,0,ATHY
ATI,0,ATI
ATIKISH,0,ATIK
ATIM,0,ATIM
ATIN,0,ATIN
ATISH,0,ATIS
ATIT,0,ATIT
ATIYA,0,ATIY
ATMIK,0,ATMI
ATRAIU,0,ATRA
ATREYA,0,ATRE
ATRI,0,ATRI
ATUL,0,ATUL
ATUN,0,ATUN
ATVAR,0,ATVA
ATVI,0,ATVI
ATWATER,0,ATWA
ATWOOD,0,ATWO
AUBREY,0,AUBR
AUDVIK,0,AUDV
AUGADH,0,AUGA
AUNIKET,0,AUNI
AUREL,0,AURE
AUSTIN,0,AUST
