Name,Gender,Initials
ANJIK,0,ANJI
ANJOR,0,ANJO
ANJUM,0,ANJU
ANKAL,0,ANKA
ANKESH,0,ANKE
ANKIT,0,ANKI
ANKOLIT,0,ANKO
ANKUR,0,ANKU
ANMAY,0,ANMA
ANMESH,0,ANME
ANMOL,0,ANMO
ANNA,0,ANNA
ANNIRUDDHA,0,ANNI
ANNSH,0,ANNS
ANNUABHUJ,0,ANNU
ANOKHA,0,ANOK
ANOOB,0,ANOO
ANOSH,0,ANOS
ANOUSH,0,ANOU
ANPALAGAN,0,ANPA
ANPUKINIYAN,0,ANPU
ANRAM,0,ANRA
ANSAL,0,ANSA
ANSEL,0,ANSE
ANSH,0,ANSH
ANSIL,0,ANSI
ANSU,0,ANSU
ANTAM,0,ANTA
ANTHAMAAN,0,ANTH
ANTIM,0,ANTI
ANTRIX,0,ANTR
ANUBHAB,0,ANUB
ANUCHAN,0,ANUC
ANUDARSHAN,0,ANUD
ANUGRAH,0,ANUG
ANUH,0,ANUH
ANUJ,0,ANUJ
ANUKASH,0,ANUK
ANUL,0,ANUL
ANUMIT,0,ANUM
ANUNAY,0,ANUN
ANUP,0,ANUP
ANURAAG,0,ANUR
ANUSH,0,ANUS
ANUTHAMAN,0,ANUT
ANUVINDHA,0,ANUV
ANUYOG,0,ANUY
ANVAY,0,ANVA
ANVEER,0,ANVE
ANVIT,0,ANVI
ANWAR,0,ANWA
ANWESH,0,ANWE
ANWIT,0,ANWI
ANYAH,0,ANYA
ANZAN,0,ANZA
APAR,0,APAR
APASYU,0,APAS
APIJ,0,APIJ
APOORV,0,APOO
APPAJI,0,APPA
APPU,0,APPU
APSARAN,0,APSA
APURE,0,APUR
ARA,0,ARA
ARAB,0,ARAB
ARAHA,0,ARAH
ARAKHSAN,0,ARAK
ARALAN,0,ARAL
ARAM,0,ARAM
ARANAB,0,ARAN
ARAON,0,ARAO
ARASU,0,ARAS
ARAV,0,ARAV
ARAWO,0,ARAW
ARCHAK,0,ARCH
ARDASHIR,0,ARDA
ARDHENDU,0,ARDH
AREAN,0,AREA
AREEHAH,0,AREE
AREKH,0,AREK
ARESH,0,ARES
ARGANESH,0,ARGA
ARGHA,0,ARGH
ARHA,0,ARHA
ARIEZ,0,ARIE
ARIHAAN,0,ARIH
ARIJEET,0,ARIJ
ARIN,0,ARIN
ARISH,0,ARIS
ARIT,0,ARIT
ARIVAHAN,0,ARIV
ARIYAN,0,ARIY
ARJAN,0,ARJA
ARJEETH,0,ARJE
ARJIT,0,ARJI
ARJU,0,ARJU
ARK,0,ARK
ARKA,0,ARKA
ARKESH,0,ARKE
ARKIN,0,ARKI
