Name,Gender,Initials
LANGANATH,0,LANG
LAPESH,0,LAPE
LAPINAN,0,LAPI
LARAHAN,0,LARA
LARTHAJAN,0,LART
LARUJAN,0,LARU
LASAN,0,LASA
LASIVINRAJ,0,LASI
LASMANAN,0,LASM
LASNIHAN,0,LASN
LASOTHAN,0,LASO
LASSHVIENN,0,LASS
LATESH,0,LATE
LATTHISH,0,LATT
LAXSHAN,0,LAXS
LAYOTHIGAN,0,LAYO
LAZVENYAN,0,LAZV
LEBEESHAN,0,LEBE
LEENGESWARAN,0,LEEN
LEETHAN,0,LEET
LEHITHAN,0,LEHI
LEKSHMAN,0,LEKS
LEMESH,0,LEME
LENOSHAN,0,LENO
LENUJAN,0,LENU
LEONAN,0,LEON
LESANTH,0,LESA
LETCHUMAN,0,LETC
LETHESHKUMAR,0,LETH
LEVENDRAN,0,LEVE
LEYON,0,LEYO
LEYRUJAN,0,LEYR
LIBANAN,0,LIBA
LIBEESH,0,LIBE
LIBHAN,0,LIBH
LIBUSHAN,0,LIBU
LIDHESH,0,LIDH
LIDIN,0,LIDI
LIHISH,0,LIHI
LIJESH,0,LIJE
LIKESH,0,LIKE
LIMBA,0,LIMB
LINANAN,0,LINA
LINDUSAN,0,LIND
LINESH,0,LINE
LINITH,0,LINI
LINOJAN,0,LINO
LIRISH,0,LIRI
LIROJAN,0,LIRO
LISANDH,0,LISA
LISSHAN,0,LISS
LITESH,0,LITE
LITTHESH,0,LITT
LIVCHARAN,0,LIVC
LIVENESH,0,LIVE
LIYINTHAN,0,LIYI
LOAKHAN,0,LOAK
LOBHESH,0,LOBH
LOGU,0,LOGU
LOJAN,0,LOJA
LOJITHAN,0,LOJI
LOKYA,0,LOKY
LOMESH,0,LOME
LOOKASH,0,LOOK
LOPESH,0,LOPE
LOSHAN,0,LOSH
LOSIN,0,LOSI
LOUJAN,0,LOUJ
LOUKIK,0,LOUK
LOURDS,0,LOUR
LOWGITHAN,0,LOWG
LOWSHITHAN,0,LOWS
LUGAN,0,LUGA
LUHAN,0,LUHA
LUJEEVAN,0,LUJE
LUKSHAN,0,LUKS
LUPESH,0,LUPE
LUSHAEN,0,LUSH
LUTHARSHAN,0,LUTH
LUVAESH,0,LUVA
LUVIJAYAN,0,LUVI
LUVKUSH,0,LUVK
LUWIN,0,LUWI
LUXAN,0,LUXA
LUXIHAN,0,LUXI
LUXSAN,0,LUXS
MAADAVAN,0,MAAD
MAAGH,0,MAAG
MAAHIR,0,MAAH
MAAKSHARTH,0,MAAK
MAALAV,0,MAAL
MAAN,0,MAAN
MAARAN,0,MAAR
MAATHAR,0,MAAT
MAAYAN,0,MAAY
MACCHA,0,MACC
MADAN,0,MADA
MADERU,0,MADE
MADHAN,0,MADH
MADIN,0,MADI
