Name,Gender,Initials
WILSON,0,WILS
WIMALAN,0,WIMA
WINNETH,0,WINN
WITHAVAN,0,WITH
YAACHAN,0,YAAC
YAADAV,0,YAAD
YAAJ,0,YAAJ
YAAMIR,0,YAAM
YAARLARASAN,0,YAAR
YAASHK,0,YAAS
YAATIESH,0,YAAT
YADAB,0,YADA
YADHAV,0,YADH
YADNYA,0,YADN
YADU,0,YADU
YAGANESH,0,YAGA
YAGNA,0,YAGN
YAGYA,0,YAGY
YAHAN,0,YAHA
YAJ,0,YAJ
YAJAK,0,YAJA
YAJIN,0,YAJI
YAJN,0,YAJN
YAJU,0,YAJU
YAJVANE,0,YAJV
YAKOOTAH,0,YAKO
YAKSH,0,YAKS
YALANBAN,0,YALA
YALVALAVAN,0,YALV
YAMAHIL,0,YAMA
YAMHA,0,YAMH
YAMIR,0,YAMI
YAMRAJ,0,YAMR
YANAHAN,0,YANA
YANCHIT,0,YANC
YANSH,0,YANS
YARLAENTHI,0,YARL
YASH,0,YASH
YASIVAN,0,YASI
YASVANTH,0,YASV
YASWANTH,0,YASW
YATAN,0,YATA
YATEENDRA,0,YATE
YATHARTH,0,YATH
YATIN,0,YATI
YATNA,0,YATN
YATRA,0,YATR
YAUDHAVIR,0,YAUD
YAUVA,0,YAUV
YAVAN,0,YAVA
YAYIN,0,YAYI
YAZAT,0,YAZA
YEDHANT,0,YEDH
YEGHARAJ,0,YEGH
YEKSHIT,0,YEKS
YERRAPPA,0,YERR
YESHMIT,0,YESH
YESVANTH,0,YESV
YESWANT,0,YESW
YETHARTH,0,YETH
YEZHILAGAN,0,YEZH
YISHAI,0,YISH
YOCHAN,0,YOCH
YODHIN,0,YODH
YOG,0,YOG
YOGADEVA,0,YOGA
YOGEEN,0,YOGE
YOGINDER,0,YOGI
YOGRAJ,0,YOGR
YOHAN,0,YOHA
YOJAK,0,YOJA
YOJIT,0,YOJI
YOSHAN,0,YOSH
YOTAK,0,YOTA
YRISHI,0,YRIS
YUDDHA,0,YUDD
YUDHAJIT,0,YUDH
YUDIT,0,YUDI
YUG,0,YUG
YUGAL,0,YUGA
YUGESH,0,YUGE
YUGIN,0,YUGI
YUGMA,0,YUGM
YUHAAN,0,YUHA
YUJ,0,YUJ
YUJYA,0,YUJY
YUKT,0,YUKT
YUNAY,0,YUNA
YUPAKSH,0,YUPA
YUSHAN,0,YUSH
YUSU,0,YUSU
YUV,0,YUV
YUVAAN,0,YUVA
YUVEN,0,YUVE
YUVI,0,YUVI
YUVRAJ,0,YUVR
YUYUTSU,0,YUYU
YAAHARSHAN,0,YAAH
YAAKESH,0,YAAK
YAALARAN,0,YAAL
