Name,Gender,Initials
SHUDDHASHIL,0,SHUD
SHUHUL,0,SHUH
SHUK,0,SHUK
SHULABH,0,SHUL
SHUN,0,SHUN
SHUR,0,SHUR
SHUSHANT,0,SHUS
SHVANT,0,SHVA
SHVETAMBAR,0,SHVE
SHWAM,0,SHWA
SHWET,0,SHWE
SHYALIN,0,SHYA
SHYOJI,0,SHYO
SIAMAK,0,SIAM
SIAN,0,SIAN
SIBHI,0,SIBH
SIBIRAJ,0,SIBI
SIDAK,0,SIDA
SIDDAK,0,SIDD
SIDHANATH,0,SIDH
SIHAAM,0,SIHA
SIJIL,0,SIJI
SIKANDAR,0,SIKA
SIKHAR,0,SIKH
SILAMBAN,0,SILA
SIMANT,0,SIMA
SIMBU,0,SIMB
SIMHA,0,SIMH
SIMIT,0,SIMI
SINDHUNATH,0,SIND
SINGAM,0,SING
SINHA,0,SINH
SINJAN,0,SINJ
SINNAVAN,0,SINN
SIRAAJ,0,SIRA
SIRI,0,SIRI
SIRTHIK,0,SIRT
SITADEVI,0,SITA
SITHYAAHAN,0,SITH
SITIKANTHA,0,SITI
SIVA,0,SIVA
SKAND,0,SKAN
SLOKH,0,SLOK
SMARAJIT,0,SMAR
SMAYAN,0,SMAY
SMEET,0,SMEE
SMIREN,0,SMIR
SMIT,0,SMIT
SMRITIMAN,0,SMRI
SNEAGEN,0,SNEA
SNEHAKANT,0,SNEH
SNITHIK,0,SNIT
SOANJAN,0,SOAN
SOBAN,0,SOBA
SOCHAEL,0,SOCH
SOHAAN,0,SOHA
SOHEIL,0,SOHE
SOHIL,0,SOHI
SOHUM,0,SOHU
SOKANATHAN,0,SOKA
SOLEIL,0,SOLE
SOM,0,SOM
SOMADEV,0,SOMA
SOMBIR,0,SOMB
SOMDUTT,0,SOMD
SOMEESH,0,SOME
SOMIL,0,SOMI
SOMJIT,0,SOMJ
SOMKAR,0,SOMK
SOMNATH,0,SOMN
SOMPRAKASH,0,SOMP
SOMRIK,0,SOMR
SOMSANGIT,0,SOMS
SOMU,0,SOMU
SOMVEER,0,SOMV
SOMYAJIT,0,SOMY
SONAKSH,0,SONA
SONIT,0,SONI
SOORAJ,0,SOOR
SOPAAN,0,SOPA
SORABH,0,SORA
SOUHARD,0,SOUH
SOUMAK,0,SOUM
SOUNAK,0,SOUN
SOUPARNO,0,SOUP
SOURABH,0,SOUR
SOUVIK,0,SOUV
SOVAL,0,SOVA
SOVEN,0,SOVE
SOYA,0,SOYA
SPANDAN,0,SPAN
SPARSH,0,SPAR
SPHATIKABHA,0,SPHA
SRAGVIBHUSHAN,0,SRAG
SRAVAN,0,SRAV
SREE,0,SREE
SRENIK,0,SREN
SREYANS,0,SREY
SRI,0,SRI
SRIANSH,0,SRIA
