Name,Gender,Initials
GAJRAJ,0,GAJR
GAJVADAN,0,GAJV
GALAV,0,GALA
GAMAN,0,GAMA
GAMBHEER,0,GAMB
GANADHAKSHYA,0,GANA
GANDEEVI,0,GAND
GANENDRA,0,GANE
GANGA,0,GANG
GANIT,0,GANI
GANNAATH,0,GANN
GANPAT,0,GANP
GANTHI,0,GANT
GAOUSHIK,0,GAOU
GARG,0,GARG
GARIMAN,0,GARI
GARJAN,0,GARJ
GARAJAN,0,GARA
GARUD,0,GARU
GARV,0,GARV
GASPAR,0,GASP
GATI,0,GATI
GATLEEN,0,GATL
GATNAM,0,GATN
GATSHARAN,0,GATS
GAUR,0,GAUR
GOURANGA,0,GOUR
GAUTAM,0,GAUT
GOUTAM,0,GOUT
GAVAN,0,GAVA
GAVESHAN,0,GAVE
GAVIN,0,GAVI
GAVY,0,GAVY
GAYAK,0,GAYA
GEERTHAKAN,0,GEER
GEET,0,GEET
GEMINI,0,GEMI
GENGARUBAN,0,GENG
GENJIN,0,GENJ
GENKAI,0,GENK
GENNO,0,GENN
GENPO,0,GENP
GENSHO,0,GENS
GETSUREN,0,GETS
GHADIR,0,GHAD
GHALIB,0,GHAL
GHANAANAND,0,GHAN
GHARCHEEN,0,GHAR
GHATOTKATCHA,0,GHAT
GHAYAN,0,GHAY
GHULAM,0,GHUL
GULAM,0,GULA
GIA,0,GIA
GIAANDEEP,0,GIAA
GYANDEEP,0,GYAN
GIAN,0,GIAN
GIBSON,0,GIBS
GIRDHARI,0,GIRD
GIREESH,0,GIRE
GIRI,0,GIRI
GIRVAAN,0,GIRV
GISHI,0,GISH
GIT,0,GIT
GITESH,0,GITE
GNANAKULANTHAI,0,GNAN
GOBALAN,0,GOBA
GOBHIL,0,GOBH
GOBI,0,GOBI
GOGAN,0,GOGA
GOGULA,0,GOGU
GOKUL,0,GOKU
GOMANTAK,0,GOMA
GOMETHAK,0,GOME
GOPAL,0,GOPA
GOPEESWARAN,0,GOPE
GOPI,0,GOPI
GOPU,0,GOPU
GORAKH,0,GORA
GOSHANT,0,GOSH
GOSWAMEE,0,GOSW
GOTAM,0,GOTA
GOTUM,0,GOTU
GOVARDHAN,0,GOVA
GOVIND,0,GOVI
GOWRATHAN,0,GOWR
GOWSHIK,0,GOWS
GOWTHAM,0,GOWT
GRAHIL,0,GRAH
GRANTHIK,0,GRAN
GRIHITH,0,GRIH
GRISHM,0,GRIS
GRITIK,0,GRIT
GUDAKESH,0,GUDA
GUEBERS,0,GUEB
GUGANESH,0,GUGA
GUHAN,0,GUHA
GUKESH,0,GUKE
GULFAM,0,GULF
GULMOHAR,0,GULM
GULSAN,0,GULS
