Name,Gender,Initials
RAUSHAN,0,RAUS
RAVALNATH,0,RAVA
RAVEE,0,RAVE
RAVI,0,RAVI
RAY,0,RAY
RAYAAN,0,RAYA
RAYEERTH,0,RAYE
RAYIRTH,0,RAYI
RAZI,0,RAZI
REBANTA,0,REBA
REBH,0,REBH
REDDY,0,REDD
REDU,0,REDU
REEDH,0,REED
REET,0,REET
REEYANSH,0,REEY
REHAAN,0,REHA
REHMAN,0,REHM
RAHMAN,0,RAHM
REJEESH,0,REJE
RENAUD,0,RENA
RENESH,0,RENE
RENIT,0,RENI
RENUK,0,RENU
RESHI,0,RESH
RETHEESH,0,RETH
REV,0,REV
REVAAN,0,REVA
REWA,0,REWA
REYAAN,0,REYA
REZA,0,REZA
RHIVU,0,RHIV
RHYTHM,0,RHYT
RIAAN,0,RIAA
RIAN,0,RIAN
RICHAK,0,RICH
RIDAN,0,RIDA
RIDDHIMAN,0,RIDD
RIDESH,0,RIDE
RIDHAAN,0,RIDH
RIDIT,0,RIDI
RIDWIN,0,RIDW
RIG,0,RIG
RIGESH,0,RIGE
RIGVED,0,RIGV
RIHAAN,0,RIHA
RIJISH,0,RIJI
RIJUT,0,RIJU
RIKESH,0,RIKE
RIKHIL,0,RIKH
RIKIN,0,RIKI
RIKSHIT,0,RIKS
RIMON,0,RIMO
RIMPAL,0,RIMP
RINAN,0,RINA
RINKESH,0,RINK
RION,0,RION
RIPAN,0,RIPA
RIPU,0,RIPU
RISABH,0,RISA
RISU,0,RISU
RISWANTH,0,RISW
RITAJIT,0,RITA
RITESH,0,RITE
RITHAN,0,RITH
RITIK,0,RITI
RITOGYAN,0,RITO
RITUJ,0,RITU
RITVAAN,0,RITV
RITWIK,0,RITW
RIVAAN,0,RIVA
RIYAARTH,0,RIYA
RIYYAN,0,RIYY
ROBBIE,0,ROBB
ROBIN,0,ROBI
ROBLE,0,ROBL
ROCHAK,0,ROCH
RODDUR,0,RODD
ROHAAN,0,ROHA
ROHIDAS,0,ROHI
ROHNISH,0,ROHN
ROHTAK,0,ROHT
ROMANA,0,ROMA
ROMEET,0,ROME
ROMIK,0,ROMI
ROMMO,0,ROMM
RONAK,0,RONA
RONIT,0,RONI
RONNY,0,RONN
RONSHER,0,RONS
RONY,0,RONY
ROOBINDRAN,0,ROOB
ROOPAK,0,ROOP
ROSAYYA,0,ROSA
ROSHAN,0,ROSH
ROTHAK,0,ROTH
ROUBLE,0,ROUB
ROUNAK,0,ROUN
RUAAN,0,RUAA
RUBAADARSHAN,0,RUBA
